"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","McCC","NL","NLE","NII","NOI","CD","CLOC","DLOC","TCD","TCLOC","LLOC","LOC","NOS","NUMPAR","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Basic Rules","Class Rules","Clone Metric Rules","Complexity Metric Rules","Coupling Metric Rules","Design Rules","Documentation Metric Rules","Exception Rules","Format Rules","Import Rules","Logging Rules","Miscellaneous Rules","Newstyle Rules","Python3 Rules","Size Metric Rules","Spelling Rules","Stdlib Rules","String Constant Rules","String Rules","Typecheck Rules","Variable Rules"
"L6892","_start_child","ceilometer.openstack.common.service.ProcessLauncher._start_child~Fn","L6861","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\service.py","303","5","334","18","0","0","0","0","0","0","0","0","6","3","3","2","5","0.16","4","0","0.16","4","21","32","20","2","21","32","20","0","1","2","1","1","1","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"L6897","launch_service","ceilometer.openstack.common.service.ProcessLauncher.launch_service~Fn","L6861","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\service.py","336","5","341","35","0","0","0","0","0","0","0","0","3","1","1","0","1","0","0","0","0","0","5","6","4","3","5","6","4","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6902","_wait_child","ceilometer.openstack.common.service.ProcessLauncher._wait_child~Fn","L6861","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\service.py","343","5","369","19","0","0","0","0","0","0","0","0","6","2","2","2","0","0.0416667","1","0","0.0416667","1","23","27","18","1","23","27","18","0","4","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"L6904","_respawn_children","ceilometer.openstack.common.service.ProcessLauncher._respawn_children~Fn","L6861","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\service.py","371","5","381","39","0","0","0","0","0","0","0","0","5","2","2","1","2","0.272727","3","0","0.272727","3","8","11","7","1","8","11","7","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6907","wait","ceilometer.openstack.common.service.ProcessLauncher.wait~Fn","L6861","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\service.py","383","5","410","19","0","0","0","0","0","0","0","0","6","3","3","0","5","0.0869565","2","1","0.0869565","2","21","28","19","1","21","28","19","0","1","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"L6911","stop","ceilometer.openstack.common.service.ProcessLauncher.stop~Fn","L6861","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\service.py","412","5","426","34","0","0","0","0","0","0","0","0","6","3","3","1","1","0.142857","2","1","0.142857","2","12","15","10","1","12","15","10","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6918","__init__","ceilometer.openstack.common.service.Service.__init__~Fn","L6915","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\service.py","432","5","436","34","0","0","0","0","0","0","0","0","1","0","0","0","0","0.25","1","0","0.25","1","3","5","2","2","3","5","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6923","reset","ceilometer.openstack.common.service.Service.reset~Fn","L6915","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\service.py","438","5","440","34","0","0","0","0","0","0","0","0","1","0","0","0","0","0.333333","1","0","0.333333","1","2","3","1","1","2","3","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6925","start","ceilometer.openstack.common.service.Service.start~Fn","L6915","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\service.py","442","5","443","12","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","2","1","1","2","2","1","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6927","stop","ceilometer.openstack.common.service.Service.stop~Fn","L6915","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\service.py","445","5","450","29","0","0","0","0","0","0","0","0","2","1","1","0","0","0.166667","1","0","0.166667","1","5","6","4","1","5","6","4","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6929","wait","ceilometer.openstack.common.service.Service.wait~Fn","L6915","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\service.py","452","5","453","25","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","2","1","1","2","2","1","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6932","__init__","ceilometer.openstack.common.service.Services.__init__~Fn","L6803","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\service.py","458","5","461","33","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","4","3","1","4","4","3","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6934","add","ceilometer.openstack.common.service.Services.add~Fn","L6803","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\service.py","463","5","465","64","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","3","2","2","3","3","2","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6937","stop","ceilometer.openstack.common.service.Services.stop~Fn","L6803","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\service.py","467","5","479","22","0","0","0","0","0","0","0","0","3","1","1","1","0","0.363636","4","0","0.363636","4","7","13","6","1","7","13","6","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6939","wait","ceilometer.openstack.common.service.Services.wait~Fn","L6803","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\service.py","481","5","482","22","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","2","1","1","2","2","1","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6941","restart","ceilometer.openstack.common.service.Services.restart~Fn","L6803","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\service.py","484","5","489","76","0","0","0","0","0","0","0","0","2","1","1","0","1","0","0","0","0","0","6","6","5","1","6","6","5","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6944","run_service","ceilometer.openstack.common.service.Services.run_service~Fn","L6803","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\service.py","491","5","501","19","0","0","0","0","0","0","0","0","1","0","0","0","0","0.636364","7","7","0.636364","7","4","11","2","2","4","11","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7037","__init__","ceilometer.openstack.common.threadgroup.Thread.__init__~Fn","L7034","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\threadgroup.py","39","5","41","64","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","3","2","3","3","3","2","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7043","stop","ceilometer.openstack.common.threadgroup.Thread.stop~Fn","L7034","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\threadgroup.py","43","5","44","26","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","2","1","1","2","2","1","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7045","wait","ceilometer.openstack.common.threadgroup.Thread.wait~Fn","L7034","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\threadgroup.py","46","5","47","33","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","2","1","1","2","2","1","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7047","link","ceilometer.openstack.common.threadgroup.Thread.link~Fn","L7034","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\threadgroup.py","49","5","50","47","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","2","1","4","2","2","1","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7055","__init__","ceilometer.openstack.common.threadgroup.ThreadGroup.__init__~Fn","L7052","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\threadgroup.py","60","5","63","24","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","4","3","2","4","4","3","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7060","add_dynamic_timer","ceilometer.openstack.common.threadgroup.ThreadGroup.add_dynamic_timer~Fn","L7052","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\threadgroup.py","65","5","70","33","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","6","6","3","6","6","6","3","0","0","3","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"L7067","add_timer","ceilometer.openstack.common.threadgroup.ThreadGroup.add_timer~Fn","L7052","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\threadgroup.py","72","5","77","33","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","6","6","3","6","6","6","3","0","0","3","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"L7074","add_thread","ceilometer.openstack.common.threadgroup.ThreadGroup.add_thread~Fn","L7052","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\threadgroup.py","79","5","83","17","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","5","5","4","4","5","5","4","0","0","2","0","3","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7079","thread_done","ceilometer.openstack.common.threadgroup.ThreadGroup.thread_done~Fn","L7052","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\threadgroup.py","85","5","86","35","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","2","1","2","2","2","1","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7082","_stop_threads","ceilometer.openstack.common.threadgroup.ThreadGroup._stop_threads~Fn","L7052","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\threadgroup.py","88","5","100","33","0","0","0","0","0","0","0","0","4","2","2","1","0","0.25","3","0","0.25","3","9","13","7","1","9","13","7","0","0","0","1","2","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7084","stop_timers","ceilometer.openstack.common.threadgroup.ThreadGroup.stop_timers~Fn","L7052","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\threadgroup.py","102","5","108","24","0","0","0","0","0","0","0","0","3","2","2","1","0","0","0","0","0","0","7","7","5","1","7","7","5","0","0","2","1","2","2","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7086","stop","ceilometer.openstack.common.threadgroup.ThreadGroup.stop~Fn","L7052","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\threadgroup.py","110","5","125","32","0","0","0","0","0","0","0","0","2","1","1","0","3","0.625","10","6","0.625","10","6","16","4","2","6","16","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L7092","wait","ceilometer.openstack.common.threadgroup.ThreadGroup.wait~Fn","L7052","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\openstack\common\threadgroup.py","127","5","147","33","0","0","0","0","0","0","0","0","8","2","2","1","0","0.1","2","0","0.1","2","18","21","13","1","18","21","13","0","0","2","2","3","3","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8322","__init__","ceilometer.storage.hbase.inmemory.MTable.__init__~Fn","L8319","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\storage\hbase\inmemory.py","29","5","32","31","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","4","3","3","4","4","3","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8328","row","ceilometer.storage.hbase.inmemory.MTable.row~Fn","L8319","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\storage\hbase\inmemory.py","34","5","44","18","0","0","0","0","0","0","0","0","5","3","3","1","0","0","0","0","0","0","11","11","9","3","11","11","9","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8332","rows","ceilometer.storage.hbase.inmemory.MTable.rows~Fn","L8319","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\storage\hbase\inmemory.py","46","5","47","47","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","2","2","1","2","2","2","1","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8336","put","ceilometer.storage.hbase.inmemory.MTable.put~Fn","L8319","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\storage\hbase\inmemory.py","49","5","61","58","0","0","0","0","0","0","0","0","4","2","1","0","0","0.230769","3","0","0.230769","3","10","13","7","4","10","13","7","0","0","2","0","2","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8341","delete","ceilometer.storage.hbase.inmemory.MTable.delete~Fn","L8319","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\storage\hbase\inmemory.py","63","5","64","35","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","2","1","2","2","2","1","0","0","2","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8344","_get_latest_dict","ceilometer.storage.hbase.inmemory.MTable._get_latest_dict~Fn","L8319","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\storage\hbase\inmemory.py","66","5","76","19","0","0","0","0","0","0","0","0","2","1","1","1","0","0.545455","6","0","0.545455","6","5","11","4","2","5","11","4","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8347","scan","ceilometer.storage.hbase.inmemory.MTable.scan~Fn","L8319","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\storage\hbase\inmemory.py","78","5","117","28","0","0","0","0","0","0","0","0","15","4","4","0","1","0.153846","6","0","0.153846","6","33","40","28","6","33","40","28","0","0","5","4","6","4","0","0","2","0","2","2","0","0","0","0","1","0","0","1","0","0","2","0","0","1"
"L8355","SingleColumnValueFilter","ceilometer.storage.hbase.inmemory.MTable.SingleColumnValueFilter~Fn","L8319","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\storage\hbase\inmemory.py","119","5","152","16","0","0","0","0","0","0","0","0","21","8","3","0","0","0.147059","5","5","0.147059","5","29","34","27","2","29","34","27","0","0","4","0","4","3","0","0","2","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8359","ColumnPrefixFilter","ceilometer.storage.hbase.inmemory.MTable.ColumnPrefixFilter~Fn","L8319","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\storage\hbase\inmemory.py","154","5","173","16","0","0","0","0","0","0","0","0","4","3","3","0","0","0.4","8","8","0.4","8","12","20","10","2","12","20","10","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8363","RowFilter","ceilometer.storage.hbase.inmemory.MTable.RowFilter~Fn","L8319","L103","D:\Users\AdEeL\Desktop\Practicum\Code Analysis\SourceMeter-8.2.0-x64-windows\Python\Demo\ceilometer\ceilometer\storage\hbase\inmemory.py","175","5","203","16","0","0","0","0","0","0","0","0","6","4","4","0","0","0.310345","9","9","0.310345","9","20","29","14","2","20","29","14","0","0","1","0","4","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
